source	Unnamed: 0	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps	spect_cluster	commun_cluster	spect_color	comm_color
Mycobacterium	449	Mycobacterium	Slackia	1.0	1	1	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	450	Slackia	Olsenella	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	451	Olsenella	Slackia	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	452	Slackia	Psychrobacter	1.0	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	453	Psychrobacter	Slackia	1.0	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	454	Slackia	Serratia	1.0	1	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	455	Serratia	Slackia	1.0	1	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Sneathia	456	Sneathia	Alloprevotella	2.0	2	8	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Alloprevotella	457	Alloprevotella	Sneathia	2.0	8	2	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Sneathia	458	Sneathia	Bacillus	2.0	2	4	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Bacillus	459	Bacillus	Sneathia	2.0	4	2	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Sneathia	460	Sneathia	Chlamydia	2.0	2	3	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	8	3.0	5.0	#feb562	#37e6d8
Chlamydia	461	Chlamydia	Sneathia	2.0	3	2	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	8	3.0	5.0	#feb562	#37e6d8
Sneathia	462	Sneathia	Chryseobacterium	2.0	2	4	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chryseobacterium	463	Chryseobacterium	Sneathia	2.0	4	2	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Sneathia	464	Sneathia	Johnsonella	2.0	2	3	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Johnsonella	465	Johnsonella	Sneathia	2.0	3	2	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Sneathia	466	Sneathia	Riemerella	2.0	2	3	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Riemerella	467	Riemerella	Sneathia	2.0	3	2	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Solobacterium	468	Solobacterium	Parabacteroides	3.0	7	3	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Parabacteroides	469	Parabacteroides	Solobacterium	3.0	3	7	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Sphingomonas	470	Sphingomonas	Cellulomonas	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	8	0.0	8.0	#8000ff	#a2f9a0
Cellulomonas	471	Cellulomonas	Sphingomonas	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	8	0.0	8.0	#8000ff	#a2f9a0
Stenotrophomonas	472	Stenotrophomonas	Alicycliphilus	1.0	1	1	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Alicycliphilus	473	Alicycliphilus	Stenotrophomonas	1.0	1	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	474	Stenotrophomonas	Brochothrix	1.0	1	1	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Brochothrix	475	Brochothrix	Stenotrophomonas	1.0	1	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	476	Stenotrophomonas	Bulleidia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Bulleidia	477	Bulleidia	Stenotrophomonas	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	478	Stenotrophomonas	Centipeda	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Centipeda	479	Centipeda	Stenotrophomonas	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	480	Stenotrophomonas	Comamonas	1.0	1	1	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Comamonas	481	Comamonas	Stenotrophomonas	1.0	1	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	482	Stenotrophomonas	Elizabethkingia	1.0	1	1	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Elizabethkingia	483	Elizabethkingia	Stenotrophomonas	1.0	1	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	484	Stenotrophomonas	Leuconostoc	1.0	1	1	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Leuconostoc	485	Leuconostoc	Stenotrophomonas	1.0	1	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	486	Stenotrophomonas	Mogibacterium	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mogibacterium	487	Mogibacterium	Stenotrophomonas	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	488	Stenotrophomonas	Mycobacterium	1.0	1	1	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Mycobacterium	489	Mycobacterium	Stenotrophomonas	1.0	1	1	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	490	Stenotrophomonas	Olsenella	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Olsenella	491	Olsenella	Stenotrophomonas	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	492	Stenotrophomonas	Psychrobacter	1.0	1	1	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Psychrobacter	493	Psychrobacter	Stenotrophomonas	1.0	1	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	494	Stenotrophomonas	Serratia	1.0	1	1	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Serratia	495	Serratia	Stenotrophomonas	1.0	1	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stenotrophomonas	496	Stenotrophomonas	Slackia	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Slackia	497	Slackia	Stenotrophomonas	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	8	0.0	4.0	#8000ff	#10c6e6
Stomatobaculum	498	Stomatobaculum	Campylobacter	5.0	8	8	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Campylobacter	499	Campylobacter	Stomatobaculum	5.0	8	8	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	8	0.0	0.0	#8000ff	#8000ff
Stomatobaculum	500	Stomatobaculum	Lachnoanaerobaculum	5.0	8	8	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	8	1.0	0.0	#01b3ec	#8000ff
Lachnoanaerobaculum	501	Lachnoanaerobaculum	Stomatobaculum	5.0	8	8	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	8	1.0	0.0	#01b3ec	#8000ff
Stomatobaculum	502	Stomatobaculum	Rothia	5.0	8	8	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Rothia	503	Rothia	Stomatobaculum	5.0	8	8	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	8	0.0	0.0	#8000ff	#8000ff
Streptobacillus	504	Streptobacillus	Alloprevotella	2.0	2	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Alloprevotella	505	Alloprevotella	Streptobacillus	2.0	8	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Streptobacillus	506	Streptobacillus	Bacillus	2.0	2	4	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Bacillus	507	Bacillus	Streptobacillus	2.0	4	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Streptobacillus	508	Streptobacillus	Chlamydia	2.0	2	3	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chlamydia	509	Chlamydia	Streptobacillus	2.0	3	2	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Streptobacillus	510	Streptobacillus	Chryseobacterium	2.0	2	4	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chryseobacterium	511	Chryseobacterium	Streptobacillus	2.0	4	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Streptobacillus	512	Streptobacillus	Johnsonella	2.0	2	3	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Johnsonella	513	Johnsonella	Streptobacillus	2.0	3	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Streptobacillus	514	Streptobacillus	Riemerella	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Riemerella	515	Riemerella	Streptobacillus	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	8	3.0	5.0	#feb562	#37e6d8
Subdoligranulum	516	Subdoligranulum	Proteiniphilum	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	14.0	#8000ff	#ff0000
Proteiniphilum	517	Proteiniphilum	Subdoligranulum	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	14.0	#8000ff	#ff0000
Tannerella	518	Tannerella	Lachnoanaerobaculum	4.0	4	8	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Lachnoanaerobaculum	519	Lachnoanaerobaculum	Tannerella	4.0	8	4	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	8	1.0	0.0	#01b3ec	#8000ff
Thermus	520	Thermus	Akkermansia	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Akkermansia	521	Akkermansia	Thermus	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	522	Thermus	Alistipes	1.0	1	4	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Alistipes	523	Alistipes	Thermus	1.0	4	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	524	Thermus	Butyrivibrio	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Butyrivibrio	525	Butyrivibrio	Thermus	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	526	Thermus	Coprococcus	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Coprococcus	527	Coprococcus	Thermus	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	528	Thermus	Cryptobacterium	1.0	1	1	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	8	0.0	3.0	#8000ff	#149df1
Cryptobacterium	529	Cryptobacterium	Thermus	1.0	1	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	530	Thermus	Dorea	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Dorea	531	Dorea	Thermus	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	532	Thermus	Intestinimonas	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Intestinimonas	533	Intestinimonas	Thermus	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	534	Thermus	Mycoplasma	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	8	0.0	3.0	#8000ff	#149df1
Mycoplasma	535	Mycoplasma	Thermus	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	536	Thermus	Odoribacter	1.0	1	2	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Odoribacter	537	Odoribacter	Thermus	1.0	2	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	538	Thermus	Oscillibacter	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Oscillibacter	539	Oscillibacter	Thermus	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Thermus	540	Thermus	Oxalobacter	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	8	0.0	3.0	#8000ff	#149df1
Oxalobacter	541	Oxalobacter	Thermus	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	8	0.0	3.0	#8000ff	#149df1
Treponema	542	Treponema	Corynebacterium	2.0	8	8	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Corynebacterium	543	Corynebacterium	Treponema	2.0	8	8	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Treponema	544	Treponema	Ottowia	2.0	8	4	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Ottowia	545	Ottowia	Treponema	2.0	4	8	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	8	2.0	9.0	#7effb5	#c6e789
Veillonella	546	Veillonella	Gemella	5.0	8	8	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	8	4.0	11.0	#ff0000	#ffa055
Gemella	547	Gemella	Veillonella	5.0	8	8	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	8	4.0	11.0	#ff0000	#ffa055
Vibrio	548	Vibrio	Avibacterium	2.0	3	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Avibacterium	549	Avibacterium	Vibrio	2.0	2	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	550	Vibrio	Basfia	2.0	3	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Basfia	551	Basfia	Vibrio	2.0	2	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	552	Vibrio	Chlamydia	2.0	3	3	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chlamydia	553	Chlamydia	Vibrio	2.0	3	3	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	554	Vibrio	Chryseobacterium	3.0	3	4	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Chryseobacterium	555	Chryseobacterium	Vibrio	3.0	4	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	556	Vibrio	Dehalobacter	2.0	3	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Dehalobacter	557	Dehalobacter	Vibrio	2.0	2	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	558	Vibrio	Echinicola	2.0	3	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Echinicola	559	Echinicola	Vibrio	2.0	2	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	560	Vibrio	Enterococcus	2.0	3	2	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Enterococcus	561	Enterococcus	Vibrio	2.0	2	3	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	562	Vibrio	Histophilus	2.0	3	3	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Histophilus	563	Histophilus	Vibrio	2.0	3	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	0.0	5.0	#8000ff	#37e6d8
Vibrio	564	Vibrio	Johnsonella	2.0	3	3	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Johnsonella	565	Johnsonella	Vibrio	2.0	3	3	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	566	Vibrio	Mangrovimonas	2.0	3	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Mangrovimonas	567	Mangrovimonas	Vibrio	2.0	2	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	568	Vibrio	Necropsobacter	2.0	3	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Necropsobacter	569	Necropsobacter	Vibrio	2.0	2	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	570	Vibrio	Riemerella	3.0	3	3	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Riemerella	571	Riemerella	Vibrio	3.0	3	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	572	Vibrio	Sneathia	2.0	3	2	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Sneathia	573	Sneathia	Vibrio	2.0	2	3	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Vibrio	574	Vibrio	Streptobacillus	2.0	3	2	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	8	3.0	5.0	#feb562	#37e6d8
Streptobacillus	575	Streptobacillus	Vibrio	2.0	2	3	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	8	3.0	5.0	#feb562	#37e6d8
