TAXA	Actinobaculum massiliense	Actinobaculum sp. oral taxon 183	Actinomyces massiliensis	Actinomyces naeslundii	Actinomyces neuii	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 448	Aerococcus christensenii	Alistipes putredinis	Anaerococcus hydrogenalis	Anaerococcus prevotii	Anaerococcus provenciensis	Anaerococcus senegalensis	Arcanobacterium haemolyticum	Atopobium vaginae	Bacteroides coprocola	Bacteroides dorei	Bacteroides gallinarum	Bacteroides massiliensis	Bacteroides plebeius	Bacteroides sp. 2_2_4	Bacteroides stercoris	Bacteroides uniformis	Barnesiella intestinihominis	Blautia obeum	Bradyrhizobium japonicum	Burkholderiales bacterium 1_1_47	Campylobacter hominis	Campylobacter ureolyticus	Capnocytophaga gingivalis	Comamonas testosteroni	Corynebacterium aurimucosum	Corynebacterium diphtheriae	Corynebacterium matruchotii	Corynebacterium pyruviciproducens	Cupriavidus basilensis	Dialister invisus	Dialister micraerophilus	[Eubacterium] rectale	Faecalibacterium prausnitzii	Finegoldia magna	Herbaspirillum chlorophenolicum	Herbaspirillum huttiense	Herbaspirillum rubrisubalbicans	Herbaspirillum seropedicae	Herbaspirillum sp. B39	Lachnospiraceae bacterium TF01-11	Lactobacillus acidophilus	Lactobacillus amylovorus	Lactobacillus coleohominis	Lactobacillus crispatus	Lactobacillus gasseri	Lactobacillus helveticus	Lactobacillus iners	Lactobacillus jensenii	Lactobacillus kefiranofaciens	Lactobacillus kitasatonis	Lactobacillus oris	Lactobacillus reuteri	Lactobacillus vaginalis	Lactococcus lactis	Lautropia mirabilis	Lawsonella clevelandensis	Levyella massiliensis	Limnohabitans sp. Rim47	Mobiluncus curtisii	Mycobacterium abscessus	Mycobacterium chelonae	Nocardia otitidiscaviarum	Oscillibacter sp. ER4	Parabacteroides merdae	Peptoniphilus grossensis	Peptoniphilus harei	Peptoniphilus sp. BV3AC2	Peptoniphilus sp. BV3C26	Peptoniphilus timonensis	Peptostreptococcus anaerobius	Porphyromonas uenonis	Prevotella bivia	Prevotella buccalis	Prevotella disiens	Prevotella oris	Prevotella sp. 109	Prevotella sp. C561	Prevotella sp. oral taxon 473	Prevotella sp. S7-1-8	Prevotella timonensis	Propionibacterium humerusii	Propionibacterium propionicum	Pseudomonas aeruginosa	Pseudomonas extremaustralis	Pseudomonas fluorescens	Pseudomonas frederiksbergensis	Pseudomonas libanensis	Pseudomonas mandelii	Pseudomonas orientalis	Pseudomonas putida	Pseudomonas sp. Ag1	Pseudomonas sp. DSM 28142	Pseudomonas sp. DSM 29164	Pseudomonas sp. DSM 29167	Pseudomonas sp. ES3-33	Pseudomonas sp. Eur1 9.41	Pseudomonas sp. FH1	Pseudomonas sp. NBRC 111132	Pseudomonas sp. NBRC 111134	Pseudomonas sp. Root9	Pseudomonas synxantha	Pseudomonas tolaasii	Roseburia intestinalis	Roseburia inulinivorans	Rothia dentocariosa	Rothia mucilaginosa	Ruminococcus bicirculans	Salinicoccus roseus	Sphingobium yanoikuyae	Sphingomonas sp. MEA3-1	Sphingopyxis fribergensis	Sphingopyxis macrogoltabida	Sphingopyxis sp. 113P3	Sphingopyxis sp. H050	Sphingopyxis sp. H115	Sphingopyxis sp. LC81	Sphingopyxis sp. Root1497	Stenotrophomonas maltophilia	Sutterellaceae bacterium ND3	Sutterella wadsworthensis	Tissierellia bacterium S5-A11	Ureaplasma parvum	Varibaculum cambriense	Veillonella dispar
Pseudomonas sp. FH1	0.0	0.9980583291418228	0.8783100656536799	0.9938586931957762	0.0	0.0	0.0	0.0	0.0	0.9938586931957762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9938586931957762	0.0	0.9938586931957762	0.0	0.0	0.9759498624984726	0.9516473364966794	0.9938586931957762	0.0	0.9787357008474806	0.0	0.0	0.9902907907158605	0.9938586931957762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.969037263630614	0.0	0.0	0.0	0.0	0.0	0.9927687775581862	0.9938586931957762	0.0	0.0	0.0	0.0	0.9999396784862773	0.9994054107094971	0.9766910695690729	0.9389939643033253	0.0	0.0	0.9938586931957762	0.9980855119645292	0.0	0.9938586931957762	0.0	0.0	0.9938586931957762	0.9698612260388876	0.8783100656536799	0.985481958217238	0.0	0.0	0.0	0.0	0.9599159726141098	0.9955647673860246	0.0	0.0	0.0	0.0	0.9954954725939521	0.991647831460521	0.0	0.9938586931957762	0.9938586931957762	0.0	0.9389939643033253	0.9938586931957762	0.0	0.991647831460521	0.0	0.9767874622630108	0.0	0.9945297062846669	0.9997031099170073	0.0	0.991647831460521	0.0	0.0	0.0	0.0	0.9938586931957762	0.0	0.0	0.0	0.0	0.9938586931957762	0.9619586433349827	0.9938586931957762	0.9389939643033253	0.0	0.9938586931957762	0.0	0.9998563545163108	0.9619586433349827	0.0	0.9938586931957762	0.9983367267458454	0.9389939643033253	0.9938586931957762
Pseudomonas sp. NBRC 111132	0.0	0.9863687232767075	0.9213246736078018	0.9994899934500774	0.0	0.0	0.0	0.0	0.0	0.9994899934500774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9994899934500774	0.0	0.9994899934500774	0.0	0.0	0.9871694269028304	0.977167290016878	0.9994899934500774	0.0	0.9873021249657354	0.0	0.0	0.9982174063762572	0.9994899934500774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9678424300450386	0.0	0.0	0.0	0.0	0.0	0.9909773864748735	0.9994899934500774	0.0	0.0	0.9213246736078018	0.0	0.9933711235909604	0.9973870305855128	0.9928177913081854	0.9682580032485568	0.0	0.0	0.9994899934500774	0.9968579679909737	0.0	0.9994899934500774	0.0	0.9682580032485568	0.9994899934500774	0.9889267324514336	0.0	0.9790083753800279	0.0	0.0	0.0	0.0	0.9826996517704085	0.9980757548695399	0.0	0.0	0.0	0.0	0.9999516210348062	0.9733229971626731	0.0	0.9994899934500774	0.9994899934500774	0.0	0.9682580032485568	0.9994899934500774	0.0	0.9733229971626731	0.0	0.9935262637969715	0.9945297062846669	0.0	0.9917973470594204	0.9525788304495958	0.9733229971626731	0.0	0.0	0.0	0.0	0.9994899934500774	0.0	0.0	0.0	0.0	0.9994899934500774	0.0	0.9994899934500774	0.9682580032485568	0.0	0.9994899934500774	0.0	0.9960821089607799	0.0	0.0	0.9994899934500774	0.9986419702184162	0.9682580032485568	0.9994899934500774
Pseudomonas sp. NBRC 111134	0.0	0.9992796685541032	0.0	0.9908673886137243	0.0	0.0	0.0	0.0	0.0	0.9908673886137243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9908673886137243	0.0	0.9908673886137243	0.0	0.0	0.9730124597112038	0.943879807448539	0.9908673886137243	0.0	0.9757899132756591	0.0	0.0	0.9866312410477903	0.9908673886137243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9661206663047343	0.0	0.0	0.0	0.0	0.0	0.9908860361985053	0.9908673886137243	0.0	0.0	0.0	0.0	0.9999104303818349	0.9982685805284344	0.9711709853841566	0.9303349698303258	0.0	0.0	0.9908673886137243	0.9965978001961094	0.0	0.9908673886137243	0.0	0.9303349698303258	0.9908673886137243	0.9636363636363635	0.0	0.9854531329992172	0.0	0.0	0.0	0.0	0.0	0.9931041272485719	0.0	0.0	0.0	0.0	0.9929993672460792	0.9944960022324173	0.0	0.0	0.9908673886137243	0.0	0.9303349698303258	0.9908673886137243	0.0	0.9944960022324173	0.0	0.9713449934079958	0.9997031099170073	0.9917973470594204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9908673886137243	0.0	0.0	0.0	0.0	0.9908673886137243	0.9683296637314883	0.9908673886137243	0.9303349698303258	0.0	0.9908673886137243	0.0	0.9991465299559988	0.9683296637314883	0.0	0.9908673886137243	0.9966355879022473	0.9303349698303258	0.9908673886137243
Pseudomonas sp. Root9	0.0	0.0	0.9959100033104784	0.9561828874675149	0.0	0.0	0.0	0.0	0.0	0.9561828874675149	0.9683296637314884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9561828874675149	0.0	0.9561828874675149	0.0	0.0	0.938952955723142	0.9954180744075037	0.9561828874675149	0.0	0.0	0.0	0.0	0.9638070168114714	0.9561828874675149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9561828874675149	0.0	0.0	0.9959100033104784	0.0	0.0	0.9310486534048232	0.981686906564381	0.9983814394570297	0.0	0.0	0.9561828874675149	0.9355573440785886	0.0	0.9561828874675149	0.0	0.9983814394570297	0.9561828874675149	0.9869275424396531	0.9959100033104784	0.0	0.0	0.0	0.0	0.0	0.9923326996045148	0.9490991667285615	0.9578414886923188	0.0	0.9959100033104784	0.0	0.9496134213880174	0.0	0.0	0.9561828874675149	0.9561828874675149	0.0	0.9983814394570297	0.9561828874675149	0.0	0.0	0.0	0.9805110090537548	0.0	0.9525788304495958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9561828874675149	0.0	0.0	0.0	0.0	0.9561828874675149	0.0	0.9561828874675149	0.9983814394570297	0.0	0.9561828874675149	0.0	0.9245069112270482	0.0	0.0	0.9561828874675149	0.9392622345080298	0.9983814394570297	0.9561828874675149
Pseudomonas synxantha	0.0	0.99775574805929	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.9712858623572642	0.9525626715469696	0.0	0.953783782648419	0.0	0.9712858623572642	0.0	0.9565063481617352	0.0	0.0	0.9642049407503974	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9470281848974871	0.0	0.0	0.0	0.0	0.0	0.9760712783188278	0.9712858623572642	0.0	0.0	0.0	0.0	0.9930046242823254	0.9866112314012506	0.9408490947080532	0.0	0.0	0.0	0.9712858623572642	0.9834429661167691	0.0	0.9712858623572642	0.0	0.0	0.9712858623572642	0.9303349698303258	0.0	0.9786471751355236	0.0	0.0	0.0	0.0	0.0	0.9757893265011826	0.0	0.0	0.0	0.0	0.9755327740999921	0.9999999999999998	0.0	0.9712858623572642	0.9712858623572642	0.0	0.8867924528301885	0.9712858623572642	0.0	0.9999999999999998	0.0	0.0	0.991647831460521	0.9733229971626731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.9712858623572642	0.9891595713947978	0.9712858623572642	0.0	0.0	0.9712858623572642	0.0	0.9893193800395275	0.9891595713947978	0.0	0.9712858623572642	0.9825627471273244	0.0	0.9712858623572642
Pseudomonas tolaasii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9438798074485387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseburia intestinalis	0.9999999999999997	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.9438798074485387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseburia inulinivorans	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.996683241277643	0.0	0.0	0.9999813674967429	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Rothia dentocariosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9198241455585492	0.0	0.0	0.0	0.0	0.0	0.0	0.9198241455585492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9198241455585492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9579010449880384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9198241455585492	0.9198241455585492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9198241455585492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9198241455585492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rothia mucilaginosa	0.0	0.9850365626224085	0.9258200997725512	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9819805060619659	0.9797958971132714	1.0	0.0	0.9847835588179368	0.0	0.0	0.9994936384816955	1.0	0.0	0.0	0.0	0.8911873405929068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9750251924794778	0.0	0.0	0.0	0.0	0.0	0.9938837346736189	1.0	0.0	0.0	0.9258200997725512	0.0	0.9925833339709303	0.997083124559609	0.9944453461410923	0.9712858623572642	0.0	0.0	1.0	0.9973666315057157	0.0	1.0	0.0	0.9712858623572642	1.0	0.9908673886137243	0.9258200997725512	0.978231976089037	0.0	0.0	0.0	0.0	0.9850365626224085	0.999283296742492	0.0	0.0	0.9258200997725512	0.0	0.999375585327815	0.9712858623572642	0.0	1.0	1.0	0.0	0.9712858623572642	1.0	0.0	0.9712858623572642	0.0	0.9941885287682286	0.9938586931957762	0.9994899934500774	0.9908673886137243	0.9561828874675149	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.9712858623572642	0.0	1.0	0.0	0.9955914553877286	0.9258200997725512	0.0	1.0	0.9985852386219168	0.9712858623572642	1.0
Ruminococcus bicirculans	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9191450300180577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.996683241277643	0.0	0.0	0.9999813674967429	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Salinicoccus roseus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9438798074485387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobium yanoikuyae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9627168757839983	0.0	0.0	0.9273059088715339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.998133494010889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9767443431718839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonas sp. MEA3-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9819805060619657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9767443431718839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingopyxis fribergensis	0.0	0.9850365626224085	0.9258200997725512	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8528028654224418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9819805060619659	0.9797958971132714	1.0	0.0	0.9847835588179368	0.0	0.0	0.9994936384816955	1.0	0.0	0.0	0.0	0.8911873405929068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9750251924794778	0.0	0.0	0.0	0.0	0.0	0.9938837346736189	1.0	0.0	0.0	0.9258200997725512	0.0	0.9925833339709303	0.997083124559609	0.9944453461410923	0.9712858623572642	0.0	0.0	1.0	0.9973666315057157	0.9191450300180577	1.0	0.0	0.9712858623572642	1.0	0.9908673886137243	0.9258200997725512	0.978231976089037	0.0	0.0	0.0	0.0	0.9850365626224085	0.999283296742492	0.9428090415820632	0.0	0.9258200997725512	0.0	0.999375585327815	0.9712858623572642	0.0	1.0	1.0	0.0	0.9712858623572642	1.0	0.0	0.9712858623572642	0.0	0.9941885287682286	0.9938586931957762	0.9994899934500774	0.9908673886137243	0.9561828874675149	0.9712858623572642	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9712858623572642	0.0	1.0	0.0	0.9955914553877286	0.9258200997725512	0.0	1.0	0.9985852386219168	0.9712858623572642	1.0
Sphingopyxis macrogoltabida	0.0	0.9771071235928814	0.0	0.9258200997725512	0.0	0.0	0.0	0.0	0.0	0.9258200997725512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9258200997725512	0.0	0.9258200997725512	0.9869275424396533	0.0	0.0	0.0	0.9258200997725512	0.0	0.0	0.0	0.0	0.0	0.9258200997725512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9371974928126209	0.9258200997725512	0.0	0.0	0.0	0.0	0.9649012813540154	0.9519670852944704	0.0	0.0	0.0	0.0	0.0	0.9467588356648765	0.0	0.9258200997725512	0.0	0.0	0.9258200997725512	0.0	0.0	0.9509501669886249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9891595713947978	0.0	0.9258200997725512	0.9258200997725512	0.0	0.0	0.0	0.0	0.9891595713947978	0.0	0.0	0.9619586433349827	0.0	0.9683296637314883	0.0	0.9891595713947978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9258200997725512	0.0	0.0	0.9258200997725512	0.0	0.9571900644274499	1.0	0.0	0.9258200997725512	0.9446083349317389	0.0	0.9258200997725512
Sphingopyxis sp. 113P3	0.0	0.9850365626224085	0.9258200997725512	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.9819805060619659	0.9797958971132714	1.0	0.0	0.9847835588179368	0.0	0.0	0.9994936384816955	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9750251924794778	0.0	0.0	0.0	0.0	0.0	0.9938837346736189	1.0	0.0	0.0	0.0	0.0	0.9925833339709303	0.997083124559609	0.9944453461410923	0.9712858623572642	0.0	0.0	1.0	0.9973666315057157	0.0	1.0	0.0	0.9712858623572642	1.0	0.9908673886137243	0.9258200997725512	0.978231976089037	0.0	0.0	0.0	0.0	0.9850365626224085	0.999283296742492	0.9428090415820632	0.0	0.9258200997725512	0.0	0.999375585327815	0.9712858623572642	0.0	1.0	1.0	0.0	0.9712858623572642	1.0	0.0	0.9712858623572642	0.0	0.9941885287682286	0.9938586931957762	0.9994899934500774	0.9908673886137243	0.9561828874675149	0.9712858623572642	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9258200997725512	0.0	0.9712858623572642	0.0	1.0	0.0	0.9955914553877286	0.9258200997725512	0.0	1.0	0.9985852386219168	0.9712858623572642	1.0
Sphingopyxis sp. H050	0.0	0.0	0.989159571394798	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.9525626715469695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.9712858623572642	0.0	0.0	0.0	0.9992449980048614	0.9712858623572642	0.0	0.9565063481617352	0.0	0.0	0.9773831403961888	0.9712858623572642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9470281848974871	0.0	0.0	0.0	0.0	0.0	0.9546191623118206	0.9712858623572642	0.0	0.0	0.989159571394798	0.0	0.9351596947124812	0.9502942535582598	0.9909323164795847	0.9999999999999998	0.0	0.0	0.9712858623572642	0.9540132514200079	0.0	0.9712858623572642	0.0	0.9999999999999998	0.9712858623572642	0.9944960022324173	0.989159571394798	0.0	0.0	0.0	0.0	0.0	0.9977557480592902	0.9653901507302997	0.9615239476408233	0.0	0.989159571394798	0.0	0.9658259803278529	0.0	0.0	0.9712858623572642	0.9712858623572642	0.0	0.9999999999999998	0.9712858623572642	0.0	0.8867924528301885	0.0	0.9899268511483333	0.9389939643033253	0.9682580032485568	0.9303349698303258	0.9983814394570297	0.0	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.0	0.0	0.0	0.9712858623572642	0.0	0.9712858623572642	0.0	0.0	0.9712858623572642	0.0	0.9446884305640602	0.0	0.0	0.9712858623572642	0.9572607021369213	0.9999999999999998	0.9712858623572642
