TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Anaerococcus obesiensis	L_Retroauricular_crease	#34e4d9	11	5.0	2.0	#ff8143	#10a2f0
Anaerococcus prevotii	L_Retroauricular_crease	#34e4d9	97	5.0	2.0	#ff8143	#10a2f0
Anaerococcus provenciensis	L_Retroauricular_crease	#34e4d9	150	5.0	0.0	#ff8143	#8000ff
Anaerococcus senegalensis	L_Retroauricular_crease	#34e4d9	18	5.0	2.0	#ff8143	#10a2f0
Anaerococcus sp. MT16	L_Retroauricular_crease	#34e4d9	9	5.0	0.0	#ff8143	#8000ff
Anaerococcus sp. PH9	L_Retroauricular_crease	#34e4d9	8	5.0	3.0	#ff8143	#2adddd
Anaerococcus sp. SB3	L_Retroauricular_crease	#34e4d9	19	5.0	0.0	#ff8143	#8000ff
Anaerococcus tetradius	L_Retroauricular_crease	#34e4d9	25	5.0	0.0	#ff8143	#8000ff
Anaerococcus vaginalis	L_Retroauricular_crease	#34e4d9	12	5.0	0.0	#ff8143	#8000ff
Anaerotruncus colihominis	Stool	#e8cb72	1	5.0	2.0	#ff8143	#10a2f0
Anoxybacillus flavithermus	Anterior_nares	#8000ff	5	5.0	3.0	#ff8143	#2adddd
Aquabacterium parvum	L_Retroauricular_crease	#34e4d9	10	5.0	3.0	#ff8143	#2adddd
Aquincola tertiaricarbonis	Anterior_nares	#8000ff	2	6.0	1.0	#ff0000	#4856fb
Arcanobacterium haemolyticum	R_Retroauricular_crease	#acf59a	4	5.0	3.0	#ff8143	#2adddd
Arcanobacterium sp. S3PF19	L_Retroauricular_crease	#34e4d9	54	5.0	0.0	#ff8143	#8000ff
Archangium gephyra	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb
Arcobacter butzleri	L_Retroauricular_crease	#34e4d9	4	5.0	3.0	#ff8143	#2adddd
Arthrobacter castelli	Anterior_nares	#8000ff	3	6.0	1.0	#ff0000	#4856fb
Arthrobacter sp. AK-YN10	Anterior_nares	#8000ff	2	6.0	1.0	#ff0000	#4856fb
Arthrobacter sp. H14	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb
Arthrobacter sp. JCM 19049	Anterior_nares	#8000ff	6	6.0	1.0	#ff0000	#4856fb
Arthrobacter sp. L77	Anterior_nares	#8000ff	1	6.0	1.0	#ff0000	#4856fb
Arthrobacter sp. PAO19	Anterior_nares	#8000ff	7	1.0	1.0	#2c7ef7	#4856fb
Arthrobacter sp. YC-RL1	L_Retroauricular_crease	#34e4d9	4	5.0	2.0	#ff8143	#10a2f0
Asanoa ferruginea	Anterior_nares	#8000ff	2	1.0	1.0	#2c7ef7	#4856fb
Asticcacaulis excentricus	R_Retroauricular_crease	#acf59a	1	5.0	2.0	#ff8143	#10a2f0
Atopobium parvulum	Saliva	#cbe486	34	5.0	3.0	#ff8143	#2adddd
Atopobium rimae	Subgingival_plaque	#ffac5c	26	5.0	3.0	#ff8143	#2adddd
Atopobium sp. BS2	Saliva	#cbe486	14	5.0	3.0	#ff8143	#2adddd
Atopobium vaginae	Posterior_fornix	#8efeac	32	1.0	1.0	#2c7ef7	#4856fb
Atopococcus tabaci	Anterior_nares	#8000ff	2	3.0	1.0	#7effb5	#4856fb
Aurantimonas coralicida	Anterior_nares	#8000ff	1	3.0	1.0	#7effb5	#4856fb
Aureimonas sp. Leaf324	Anterior_nares	#8000ff	3	1.0	1.0	#2c7ef7	#4856fb
Aureimonas sp. Leaf454	Anterior_nares	#8000ff	1	3.0	1.0	#7effb5	#4856fb
Aureimonas ureilytica	L_Retroauricular_crease	#34e4d9	6	1.0	1.0	#2c7ef7	#4856fb
Azonexus hydrophilus	Buccal_mucosa	#445cfb	1	1.0	1.0	#2c7ef7	#4856fb
Azospira oryzae	Anterior_nares	#8000ff	7	6.0	1.0	#ff0000	#4856fb
Bacillus cereus	Anterior_nares	#8000ff	119	5.0	0.0	#ff8143	#8000ff
Bacillus clausii	Anterior_nares	#8000ff	1	5.0	2.0	#ff8143	#10a2f0
Bacillus coagulans	R_Retroauricular_crease	#acf59a	2	5.0	1.0	#ff8143	#4856fb
Bacillus smithii	L_Retroauricular_crease	#34e4d9	1	1.0	1.0	#2c7ef7	#4856fb
Bacillus thermoamylovorans	Anterior_nares	#8000ff	28	5.0	1.0	#ff8143	#4856fb
bacteria symbiont BFo1 of Frankliniella occidentalis	R_Retroauricular_crease	#acf59a	5	5.0	3.0	#ff8143	#2adddd
bacteria symbiont BFo2 of Frankliniella occidentalis	Anterior_nares	#8000ff	8	5.0	1.0	#ff8143	#4856fb
bacterium LF-3	Stool	#e8cb72	12	5.0	2.0	#ff8143	#10a2f0
Bacteroides acidifaciens	Stool	#e8cb72	10	5.0	2.0	#ff8143	#10a2f0
Bacteroides barnesiae	Stool	#e8cb72	3	5.0	2.0	#ff8143	#10a2f0
Bacteroides caccae	Stool	#e8cb72	104	5.0	2.0	#ff8143	#10a2f0
Bacteroides cellulosilyticus	Stool	#e8cb72	35	5.0	2.0	#ff8143	#10a2f0
