TAXA	Abiotrophia	Acetivibrio	Acetobacter	Achromobacter	Acidovorax	Acinetobacter	Actinobaculum	Actinomycetospora	Adlercreutzia	Aerococcus	Aeromonas	Aestuariimicrobium	Afipia	Aggregatibacter	Agrobacterium	Akkermansia	Alicycliphilus	Alistipes	Aliterella	Alkanindiges	Alloiococcus	Alloprevotella	Altererythrobacter	Aminiphilus	Anaerococcus	Anaeroglobus	Anaerostipes	Anaerotruncus	Aquabacterium	Arcanobacterium	Arcobacter	Arthrobacter	Atopobium	Aureimonas	Azohydromonas	Azospira	Bacillus	Bacteroides	Barnesiella	Belnapia	Bergeyella	Bifidobacterium	Bilophila	Blautia	Bordetella	Bosea	Brachybacterium	Bradyrhizobium	Brevundimonas	Brochothrix	Bulleidia	Burkholderia	Butyricimonas	Butyrivibrio	Caldibacillus	Caloramator	Calothrix	Campylobacter	Candidatus Methylopumilus	Capnocytophaga	Carnobacterium	Casaltella	Catabacter	Catenibacterium	Catonella	Cellulomonas	Chlamydia	Chryseobacterium	Clostridium	Collinsella	Comamonas	Conchiformibius	Coprobacillus	Coprobacter	Coprococcus	Corynebacterium	Crocosphaera	Cronobacter	Cryptobacterium	Curtobacterium	Dechloromonas	Defluviitalea	Deinococcus	Delftia	Dermacoccus	Desmospora	Desulfobulbus	Desulfovibrio	Devosia	Dialister	Diaphorobacter	Dietzia	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eggerthia	Eikenella	Elizabethkingia	Empedobacter	Enhydrobacter	Ensifer	Enterobacter	Enterococcus	Eremococcus	Erysipelatoclostridium	Eubacterium	Exiguobacterium	Facklamia	Faecalibacterium	Faecalitalea	Fenollaria	Fibrella	Filifactor	Finegoldia	Flavobacterium	Flavonifractor	Fusobacterium	Gardnerella	Gemella	Geobacillus	Gluconobacter	Gordonia	Gordonibacter	Granulicatella	Gulbenkiania	Haemophilus	Helcobacillus	Helcococcus	Helicobacter	Holdemanella	Holdemania	Hungatella	Hymenobacter	Hyphomicrobium	Idiomarina	Intestinimonas	Janibacter	Jeotgalicoccus	Johnsonella	Kandleria	Kingella	Klebsiella	Kluyvera	Kocuria	Kytococcus	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Laribacter	Lautropia	Legionella	Leptotrichia	Leucobacter	Leuconostoc	Levyella	Listeria	Macrococcus	Mageeibacillus	Marinilabilia	Marmoricola	Megasphaera	Methylocaldum	Microbacterium	Micrococcus	Microcoleus	Mobiluncus	Mogibacterium	Moraxella	Morococcus	Mycobacterium	Mycoplasma	Nakamurella	Neisseria	Nitrosomonas	Nocardioides	Novosphingobium	Odoribacter	Olsenella	Oribacterium	Oscillatoria	Oscillibacter	Ottowia	Oxalobacter	Paenibacillus	Pantoea	Parabacteroides	Paraburkholderia	Paraprevotella	Parvimonas	Pasteurella	Pediococcus	Peptoclostridium	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Photobacterium	Prevotella	Propionicicella	Pseudoalteromonas	Pseudoclavibacter	Pseudoflavonifractor	Pseudomonas	Pseudonocardia	Pseudorhodoferax	Ralstonia	Rheinheimera	Rhodococcus	Riemerella	Roseburia	Roseomonas	Roseovarius	Rothia	Rouxiella	Ruminiclostridium	Ruminococcus	Salinicoccus	Sanguibacter	Scardovia	Selenomonas	Senegalimassilia	Shewanella	Simonsiella	Sinorhizobium	Slackia	Sneathia	Solobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Stenotrophomonas	Stigmatella	Streptococcus	Streptomyces	Subdoligranulum	Sutterella	Tannerella	Tepidiphilus	Tetrasphaera	Thermus	Tolumonas	Treponema	Trueperella	Turicella	Tyzzerella	Varibaculum	Variovorax	Veillonella	Verminephrobacter	Vibrio	Vogesella	Weissella	Williamsia	Xanthomonas	Xylanimonas
Collinsella	0.0	0.9770951506431781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9755010994108237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9770951506431781	0.9770951506431781	0.9770951506431781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9337463052981929	0.0	0.0	0.0	0.9394814756129674	0.9770951506431781	0.9864372628840634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9713677974384768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9770951506431781	0.9757014460095579	0.0	0.9138859589609291	0.0	0.0	0.8988200773754436	0.0	0.0	0.0	0.9722905343673693	0.9770951506431781	0.9262248148926252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9795372822098224	0.0	0.0	0.0	0.9898606257288789	0.0	0.9770951506431781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9696269131984264	0.9275144500650644	0.0	0.0	0.9782903171304957	0.9770951506431781	0.0	0.9770951506431781	0.0	0.0	0.0	0.9770951506431781	0.0	0.0	0.0	0.0	0.0	0.0	0.9037990244616502	0.0	0.0	0.0	0.0	0.0	0.0	0.9758217869088295	0.9770951506431781	0.9199229762807651	0.0	0.0	0.0	0.9212528153865982	0.0	0.0	0.0	0.9770951506431781	0.0	0.0	0.0	0.0	0.0	0.0	0.9410947269387614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9770951506431781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9738356295524698	0.0	0.0	0.0	0.9873969370110132	0.0	0.0	0.0	0.0	0.9523702390033126	0.0	0.9789930701361224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9770951506431781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9860468013193944	0.0	0.0	0.0	0.0	0.0	0.9934108232488652	0.0	0.9770951506431781	0.0	0.0	0.0	0.0	0.0	0.9770951506431781	0.9770951506431781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9686426783929586	0.8719644165799786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9768956562074916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Comamonas	0.0	0.0	0.0	0.9036519915598484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9036519915598484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9036519915598484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9036519915598484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9036519915598484	0.0	0.0	0.0	0.8688919132642771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9036519915598484	0.9036519915598484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9036519915598484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9036519915598484	0.0	0.9036519915598484	0.0	0.0	0.0	0.0	0.0	0.9036519915598484	0.0	0.9036519915598484	0.0	0.0	0.0	0.0	0.0	0.0
Conchiformibius	0.971404321823727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.951684486716515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8207850363186282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9397872808248321	0.9890080293553122	0.0	0.0	0.0	0.0	0.0	0.9441977726950327	0.0	0.0	0.8366541365475151	0.0	0.0	0.0	0.0	0.9585609692839698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999999999999999	0.9844140194643809	0.0	0.9644784405898764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9378934722869382	0.0	0.0	0.0	0.0	0.0	0.9441977726950327	0.0	0.0	0.0	0.8873876826903125	0.0	0.9048003309182743	0.0	0.9441977726950327	0.0	0.0	0.8974428559025284	0.0	0.9520147550003898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9669917598202108	0.0	0.9590118560347454	0.0	0.0	0.0	0.8564226500879408	0.0	0.0	0.0	0.0	0.0	0.0	0.8694486593533836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9787896592630563	0.0	0.0	0.0	0.9696333940325752	0.0	0.0	0.0	0.0	0.0	0.9083798569916358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9562803596794206	0.0	0.9441977726950327	0.0	0.0	0.9322180616704705	0.0	0.9674363791135366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8331098708905589	0.0	0.0	0.0	0.0	0.0	0.9441977726950327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.919440337493021	0.0	0.0	0.0	0.9325604286995348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9591995460747349	0.0	0.0	0.0	0.0	0.0	0.0	0.999999999999999
Coprobacillus	0.0	0.9944796935790499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9952053311471075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9944796935790499	0.9944796935790499	0.9944796935790499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.879011519637527	0.0	0.0	0.0	0.8467049300634469	0.9944796935790499	0.9682773884547918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9908929330678978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9944796935790499	0.9924843672133444	0.0	0.9387717099303178	0.0	0.0	0.891854182922779	0.9722905343673693	0.0	0.0	0.0	0.9944796935790499	0.9247272591873734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9551404511405079	0.0	0.0	0.0	0.9890836820279065	0.0	0.9944796935790499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9807126153083013	0.9067495848888006	0.0	0.0	0.9237180349714406	0.9944796935790499	0.0	0.9944796935790499	0.0	0.0	0.0	0.9944796935790499	0.0	0.0	0.0	0.0	0.0	0.0	0.8649818652044448	0.0	0.0	0.0	0.0	0.0	0.823991856995182	0.992529624321158	0.9944796935790499	0.918706951321902	0.0	0.0	0.0	0.9101521013489541	0.0	0.0	0.0	0.9944796935790499	0.0	0.0	0.0	0.0	0.0	0.0	0.9684565941265868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9944796935790499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9767305735262783	0.0	0.0	0.0	0.9576168829333302	0.0	0.0	0.0	0.0	0.974890037228194	0.0	0.991582932321186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9944796935790499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9911946399344187	0.0	0.0	0.0	0.0	0.0	0.9865210880537051	0.0	0.9944796935790499	0.0	0.0	0.0	0.0	0.0	0.9944796935790499	0.9944796935790499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9691698732084786	0.9027589835730877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9935511633917761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprobacter	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9983967689161688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.9999999999999989	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8827582792746745	0.0	0.0	0.0	0.853820319400612	0.9999999999999989	0.9747210925217291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.997059290465466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.9993867005247701	0.0	0.9459922805717771	0.0	0.0	0.8944387141169261	0.9770951506431781	0.0	0.0	0.9944796935790499	0.0	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9633899134526401	0.0	0.0	0.0	0.9955889419476627	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.993307068692565	0.9148069278171843	0.0	0.0	0.9268676088495673	0.9999999999999989	0.0	0.9999999999999989	0.0	0.0	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.8718754730228458	0.0	0.0	0.0	0.0	0.0	0.8369076689922249	0.9996187164824669	0.9999999999999989	0.9441977726950327	0.0	0.0	0.0	0.9020081879705639	0.0	0.0	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.9712006929642772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9765462245427624	0.0	0.0	0.0	0.9572403446114546	0.0	0.0	0.0	0.0	0.973810885113533	0.0	0.9979076306731436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9973200294140054	0.0	0.0	0.0	0.0	0.0	0.9928899496410438	0.0	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.9999999999999989	0.9999999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9653964936472509	0.9089810109252637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999076499932781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprococcus	0.0	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9254781850429629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9251284340185318	0.9251284340185318	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.928536042324558	0.0	0.0	0.0	0.8465111194045728	0.9251284340185318	0.9676887761587568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.919625995195036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9251284340185318	0.9224671234215929	0.0	0.858665356943796	0.0	0.0	0.8135373524214956	0.9262248148926252	0.0	0.0	0.9247272591873734	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9683212439510326	0.0	0.0	0.0	0.9241988737339906	0.0	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9148166242460198	0.9828739528099145	0.0	0.0	0.9129845406582255	0.9251284340185318	0.0	0.9251284340185318	0.0	0.0	0.0	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.871690567133938	0.0	0.0	0.0	0.0	0.0	0.0	0.9228169302708278	0.9251284340185318	0.8617553198643275	0.0	0.0	0.0	0.9029030765727017	0.0	0.0	0.0	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.8802891144284104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.905276462769307	0.0	0.0	0.0	0.9111211993983436	0.0	0.0	0.0	0.0	0.8912970968070735	0.0	0.9189380951577518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8366913632007497	0.0	0.0	0.0	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9366786742808336	0.0	0.0	0.0	0.0	0.0	0.9383392557752642	0.0	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.9251284340185318	0.9251284340185318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.928274774473488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9245582413049812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8200628072122282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9602128824278415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9673666704933308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8525695729847137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Crocosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8601091309771588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9515430635338373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8857079289900847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cronobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9399195609103824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9920086943593068	0.0	0.0	0.0	0.9897896080556069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.911291646885772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9789450103725609	0.0	0.0	0.0	0.0	0.0	0.9995087397660778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9328139185939976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9420316346706435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cryptobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
