	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
1174	Shuttleworthia	Lautropia	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
1175	Lautropia	Shuttleworthia	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1176	Shuttleworthia	Leptotrichia	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
1177	Leptotrichia	Shuttleworthia	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	0.0	#9bfba5	#8000ff
1178	Shuttleworthia	Megasphaera	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
1179	Megasphaera	Shuttleworthia	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1180	Shuttleworthia	Neisseria	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
1181	Neisseria	Shuttleworthia	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1182	Shuttleworthia	Olsenella	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	7.0	0.0	#ffa558	#8000ff
1183	Olsenella	Shuttleworthia	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	7.0	0.0	#ffa558	#8000ff
1184	Shuttleworthia	Oscillibacter	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1185	Oscillibacter	Shuttleworthia	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1186	Shuttleworthia	Parabacteroides	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1187	Parabacteroides	Shuttleworthia	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1188	Shuttleworthia	Parasutterella	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1189	Parasutterella	Shuttleworthia	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1190	Shuttleworthia	Peptostreptococcus	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
1191	Peptostreptococcus	Shuttleworthia	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1192	Shuttleworthia	Prevotella	1.0	2	2	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
1193	Prevotella	Shuttleworthia	1.0	2	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1194	Shuttleworthia	Roseburia	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1195	Roseburia	Shuttleworthia	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1196	Shuttleworthia	Ruminococcus	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1197	Ruminococcus	Shuttleworthia	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1198	Shuttleworthia	Selenomonas	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
1199	Selenomonas	Shuttleworthia	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1200	Simonsiella	Actinobaculum	1.0	1	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
1201	Actinobaculum	Simonsiella	1.0	2	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1202	Simonsiella	Afipia	1.0	1	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
1203	Afipia	Simonsiella	1.0	1	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1204	Simonsiella	Aggregatibacter	1.0	1	2	Attached	Mixed	Intertype	#4e4dfc	#cccccc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1205	Aggregatibacter	Simonsiella	1.0	2	1	Mixed	Attached	Intertype	#cccccc	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1206	Simonsiella	Bulleidia	1.0	1	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
1207	Bulleidia	Simonsiella	1.0	1	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1208	Simonsiella	Capnocytophaga	1.0	1	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
1209	Capnocytophaga	Simonsiella	1.0	2	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1210	Simonsiella	Cardiobacterium	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1211	Cardiobacterium	Simonsiella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	2.0	1.0	#10a2f0	#ff0000
1212	Simonsiella	Corynebacterium	1.0	1	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
1213	Corynebacterium	Simonsiella	1.0	2	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	1.0	1.0	#4856fb	#ff0000
1214	Simonsiella	Eggerthia	1.0	1	1	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1215	Eggerthia	Simonsiella	1.0	1	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1216	Simonsiella	Eikenella	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1217	Eikenella	Simonsiella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	2.0	1.0	#10a2f0	#ff0000
1218	Simonsiella	Eubacterium	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1219	Eubacterium	Simonsiella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1220	Simonsiella	Filifactor	1.0	1	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
1221	Filifactor	Simonsiella	1.0	1	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1222	Simonsiella	Fusobacterium	1.0	1	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
1223	Fusobacterium	Simonsiella	1.0	2	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1224	Simonsiella	Gemella	1.0	1	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	1.0	#62fbc4	#ff0000
1225	Gemella	Simonsiella	1.0	2	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1226	Simonsiella	Granulicatella	1.0	1	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	4.0	1.0	#62fbc4	#ff0000
1227	Granulicatella	Simonsiella	1.0	1	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	4.0	1.0	#62fbc4	#ff0000
1228	Simonsiella	Haemophilus	1.0	1	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	1.0	#62fbc4	#ff0000
1229	Haemophilus	Simonsiella	1.0	2	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1230	Simonsiella	Johnsonella	1.0	1	1	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1231	Johnsonella	Simonsiella	1.0	1	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1232	Simonsiella	Kingella	1.0	1	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
1233	Kingella	Simonsiella	1.0	2	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	1.0	1.0	#4856fb	#ff0000
1234	Simonsiella	Lactobacillus	1.0	1	1	Attached	Mid_vagina	Intertype	#4e4dfc	#18cde4	#cccccc	4.0	1.0	#62fbc4	#ff0000
1235	Lactobacillus	Simonsiella	1.0	1	1	Mid_vagina	Attached	Intertype	#18cde4	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1236	Simonsiella	Mogibacterium	1.0	1	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
1237	Mogibacterium	Simonsiella	1.0	1	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1238	Simonsiella	Mycoplasma	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1239	Mycoplasma	Simonsiella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1240	Simonsiella	Ottowia	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1241	Ottowia	Simonsiella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	0.0	1.0	#8000ff	#ff0000
1242	Simonsiella	Paraprevotella	1.0	1	2	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	4.0	1.0	#62fbc4	#ff0000
1243	Paraprevotella	Simonsiella	1.0	2	1	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	1.0	1.0	#4856fb	#ff0000
1244	Simonsiella	Parvimonas	1.0	1	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
1245	Parvimonas	Simonsiella	1.0	1	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1246	Simonsiella	Peptoclostridium	1.0	1	2	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	4.0	1.0	#62fbc4	#ff0000
1247	Peptoclostridium	Simonsiella	1.0	2	1	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1248	Simonsiella	Porphyromonas	1.0	1	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
1249	Porphyromonas	Simonsiella	1.0	2	1	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1250	Simonsiella	Propionibacterium	1.0	1	2	Attached	Anterior_nares	Intertype	#4e4dfc	#8000ff	#cccccc	4.0	1.0	#62fbc4	#ff0000
1251	Propionibacterium	Simonsiella	1.0	2	1	Anterior_nares	Attached	Intertype	#8000ff	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1252	Simonsiella	Pseudomonas	1.0	1	2	Attached	Mid_vagina	Intertype	#4e4dfc	#18cde4	#cccccc	4.0	1.0	#62fbc4	#ff0000
1253	Pseudomonas	Simonsiella	1.0	2	1	Mid_vagina	Attached	Intertype	#18cde4	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1254	Simonsiella	Rothia	1.0	1	1	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	1.0	#62fbc4	#ff0000
1255	Rothia	Simonsiella	1.0	1	1	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	6.0	1.0	#d4dd80	#ff0000
1256	Solobacterium	Abiotrophia	1.0	1	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	7.0	0.0	#ffa558	#8000ff
1257	Abiotrophia	Solobacterium	1.0	2	1	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	9.0	0.0	#ff0000	#8000ff
1258	Solobacterium	Actinomyces	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
1259	Actinomyces	Solobacterium	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	8.0	0.0	#ff592d	#8000ff
1260	Solobacterium	Alistipes	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1261	Alistipes	Solobacterium	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1262	Solobacterium	Atopobium	1.0	1	2	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
1263	Atopobium	Solobacterium	1.0	2	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	8.0	0.0	#ff592d	#8000ff
1264	Solobacterium	Bacillus	1.0	1	1	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	7.0	0.0	#ffa558	#8000ff
1265	Bacillus	Solobacterium	1.0	1	1	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1266	Solobacterium	Campylobacter	1.0	1	2	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
1267	Campylobacter	Solobacterium	1.0	2	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1268	Solobacterium	Catonella	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1269	Catonella	Solobacterium	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1270	Solobacterium	Dialister	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1271	Dialister	Solobacterium	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	8.0	0.0	#ff592d	#8000ff
1272	Solobacterium	Faecalibacterium	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1273	Faecalibacterium	Solobacterium	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1274	Solobacterium	Kytococcus	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	7.0	0.0	#ffa558	#8000ff
1275	Kytococcus	Solobacterium	1.0	1	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	7.0	0.0	#ffa558	#8000ff
1276	Solobacterium	Lachnoanaerobaculum	1.0	1	2	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	7.0	0.0	#ffa558	#8000ff
1277	Lachnoanaerobaculum	Solobacterium	1.0	2	1	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	8.0	0.0	#ff592d	#8000ff
1278	Solobacterium	Lautropia	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
1279	Lautropia	Solobacterium	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1280	Solobacterium	Leptotrichia	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	7.0	0.0	#ffa558	#8000ff
1281	Leptotrichia	Solobacterium	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	5.0	0.0	#9bfba5	#8000ff
1282	Solobacterium	Megasphaera	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
1283	Megasphaera	Solobacterium	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1284	Solobacterium	Neisseria	1.0	1	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
1285	Neisseria	Solobacterium	1.0	2	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1286	Solobacterium	Olsenella	1.0	1	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1287	Olsenella	Solobacterium	1.0	1	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1288	Solobacterium	Oscillibacter	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1289	Oscillibacter	Solobacterium	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1290	Solobacterium	Parabacteroides	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1291	Parabacteroides	Solobacterium	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1292	Solobacterium	Parasutterella	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1293	Parasutterella	Solobacterium	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1294	Solobacterium	Peptostreptococcus	1.0	1	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
1295	Peptostreptococcus	Solobacterium	1.0	1	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1296	Solobacterium	Prevotella	1.0	1	2	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	7.0	0.0	#ffa558	#8000ff
1297	Prevotella	Solobacterium	1.0	2	1	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1298	Solobacterium	Roseburia	1.0	1	1	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1299	Roseburia	Solobacterium	1.0	1	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1300	Solobacterium	Ruminococcus	1.0	1	2	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	7.0	0.0	#ffa558	#8000ff
1301	Ruminococcus	Solobacterium	1.0	2	1	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1302	Solobacterium	Selenomonas	1.0	1	1	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc	7.0	0.0	#ffa558	#8000ff
1303	Selenomonas	Solobacterium	1.0	1	1	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1304	Solobacterium	Shuttleworthia	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	7.0	0.0	#ffa558	#8000ff
1305	Shuttleworthia	Solobacterium	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	7.0	0.0	#ffa558	#8000ff
1306	Staphylococcus	Actinobaculum	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
1307	Actinobaculum	Staphylococcus	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1308	Staphylococcus	Afipia	1.0	2	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
1309	Afipia	Staphylococcus	1.0	1	2	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1310	Staphylococcus	Aggregatibacter	1.0	2	2	Attached	Mixed	Intertype	#4e4dfc	#cccccc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1311	Aggregatibacter	Staphylococcus	1.0	2	2	Mixed	Attached	Intertype	#cccccc	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1312	Staphylococcus	Bulleidia	1.0	2	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
1313	Bulleidia	Staphylococcus	1.0	1	2	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1314	Staphylococcus	Capnocytophaga	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
1315	Capnocytophaga	Staphylococcus	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1316	Staphylococcus	Cardiobacterium	1.0	2	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1317	Cardiobacterium	Staphylococcus	1.0	2	2	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	2.0	1.0	#10a2f0	#ff0000
1318	Staphylococcus	Corynebacterium	1.0	2	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	4.0	1.0	#62fbc4	#ff0000
1319	Corynebacterium	Staphylococcus	1.0	2	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	1.0	1.0	#4856fb	#ff0000
1320	Staphylococcus	Eggerthia	1.0	2	1	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1321	Eggerthia	Staphylococcus	1.0	1	2	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1322	Staphylococcus	Eikenella	1.0	2	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1323	Eikenella	Staphylococcus	1.0	2	2	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	2.0	1.0	#10a2f0	#ff0000
1324	Staphylococcus	Eubacterium	1.0	2	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1325	Eubacterium	Staphylococcus	1.0	2	2	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1326	Staphylococcus	Filifactor	1.0	2	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	4.0	1.0	#62fbc4	#ff0000
1327	Filifactor	Staphylococcus	1.0	1	2	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
1328	Staphylococcus	Fusobacterium	1.0	2	2	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	4.0	1.0	#62fbc4	#ff0000
1329	Fusobacterium	Staphylococcus	1.0	2	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1330	Staphylococcus	Gemella	1.0	2	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	1.0	#62fbc4	#ff0000
1331	Gemella	Staphylococcus	1.0	2	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1332	Staphylococcus	Granulicatella	1.0	2	1	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	4.0	1.0	#62fbc4	#ff0000
1333	Granulicatella	Staphylococcus	1.0	1	2	Attached	Attached	Attached	#4e4dfc	#4e4dfc	#4e4dfc	4.0	1.0	#62fbc4	#ff0000
1334	Staphylococcus	Haemophilus	1.0	2	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	4.0	1.0	#62fbc4	#ff0000
1335	Haemophilus	Staphylococcus	1.0	2	2	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	3.0	1.0	#2adddd	#ff0000
1336	Staphylococcus	Johnsonella	1.0	2	1	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	4.0	1.0	#62fbc4	#ff0000
1337	Johnsonella	Staphylococcus	1.0	1	2	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	4.0	1.0	#62fbc4	#ff0000
